subset,end_station_id,hour,avg_trips
all,1044,20,0.13559322033898305
all,1044,21,0.06497175141242938
all,1044,22,0.03389830508474576
all,1044,23,0.00847457627118644
all,1045,5,2.0706214689265536
all,1045,6,2.805084745762712
all,1045,7,2.0762711864406778
all,1045,8,2.225988700564972
all,1045,9,2.853107344632768
all,1045,10,3.610169491525424
all,1045,11,4.418079096045198
all,1045,12,6.293785310734464
all,1045,13,8.819209039548022
all,1045,14,10.935028248587571
all,1045,15,9.72316384180791
all,1045,16,8.5
all,1045,17,7.336158192090395
all,1045,18,6.084745762711864
all,1045,19,5.056497175141243
all,1045,20,4.234463276836158
all,1045,21,2.5282485875706215
all,1045,22,1.1016949152542372
all,1045,23,0.2768361581920904
all,1046,5,0.5932203389830508
all,1046,6,0.5423728813559322
all,1046,7,0.4463276836158192
all,1046,8,0.4406779661016949
all,1046,9,0.4774011299435028
all,1046,10,0.6807909604519774
all,1046,11,0.7853107344632768
all,1046,12,1.0310734463276836
all,1046,13,1.5254237288135593
all,1046,14,2.1016949152542375
all,1046,15,1.9717514124293785
all,1046,16,1.502824858757062
all,1046,17,1.2768361581920904
all,1046,18,1.2118644067796611
all,1046,19,1.2005649717514124
all,1046,20,1.0310734463276836
all,1046,21,0.6836158192090396
all,1046,22,0.3502824858757062
all,1046,23,0.11016949152542373
all,1047,5,0.3022598870056497
all,1047,6,0.5423728813559322
all,1047,7,0.4830508474576271
all,1047,8,0.6101694915254238
all,1047,9,0.8107344632768362
all,1047,10,1.112994350282486
all,1047,11,1.3389830508474576
all,1047,12,2.378531073446328
all,1047,13,3.0706214689265536
all,1047,14,3.2655367231638417
all,1047,15,3.146892655367232
all,1047,16,2.65819209039548
all,1047,17,1.8305084745762712
all,1047,18,2.0028248587570623
all,1047,19,1.8305084745762712
all,1047,20,1.7401129943502824
all,1047,21,1.073446327683616
all,1047,22,0.3954802259887006
all,1047,23,0.13559322033898305
all,1048,5,0.5649717514124294
all,1048,6,1.073446327683616
all,1048,7,1.1723163841807909
all,1048,8,1.1440677966101696
all,1048,9,1.0988700564971752
all,1048,10,1.5480225988700564
all,1048,11,1.8389830508474576
all,1048,12,2.0819209039548023
all,1048,13,2.646892655367232
all,1048,14,3.1412429378531073
all,1048,15,2.977401129943503
all,1048,16,2.446327683615819
all,1048,17,2.42090395480226
all,1048,18,1.9435028248587571
all,1048,19,1.5903954802259888
all,1048,20,1.2203389830508475
all,1048,21,1.07909604519774
all,1048,22,0.4180790960451977
all,1048,23,0.08757062146892655
all,1049,5,0.19491525423728814
all,1049,6,0.15254237288135594
all,1049,7,0.2457627118644068
all,1049,8,0.3502824858757062
all,1049,9,0.3785310734463277
all,1049,10,0.6214689265536724
all,1049,11,0.7344632768361582
all,1049,12,0.9124293785310734
all,1049,13,1.1610169491525424
all,1049,14,1.4067796610169492
all,1049,15,1.6977401129943503
all,1049,16,1.1666666666666667
all,1049,17,1.0677966101694916
all,1049,18,0.7711864406779662
all,1049,19,0.923728813559322
all,1049,20,0.6073446327683616
all,1049,21,0.53954802259887
all,1049,22,0.327683615819209
all,1049,23,0.096045197740113
all,1816,5,0.17796610169491525
all,1816,6,0.2909604519774011
all,1816,7,0.211864406779661
all,1816,8,0.20903954802259886
all,1816,9,0.22033898305084745
all,1816,10,0.3050847457627119
all,1816,11,0.327683615819209
all,1816,12,0.5141242937853108
all,1816,13,0.632768361581921
all,1816,14,0.8050847457627118
all,1816,15,0.8361581920903954
all,1816,16,0.6412429378531074
all,1816,17,0.615819209039548
all,1816,18,0.4915254237288136
all,1816,19,0.3983050847457627
all,1816,20,0.20056497175141244
all,1816,21,0.1497175141242938
all,1816,22,0.07344632768361582
all,1816,23,0.02824858757062147
all,1887,5,0.6638418079096046
all,1887,6,0.6694915254237288
all,1887,7,0.1977401129943503
all,1887,8,0.1694915254237288
all,1887,9,0.1384180790960452
all,1887,10,0.20056497175141244
all,1887,11,0.2457627118644068
all,1887,12,0.4265536723163842
all,1887,13,0.480225988700565
all,1887,14,0.4689265536723164
all,1887,15,0.3587570621468927
all,1887,16,0.2824858757062147
all,1887,17,0.2344632768361582
all,1887,18,0.23728813559322035
all,1887,19,0.22033898305084745
all,1887,20,0.17796610169491525
all,1887,21,0.11016949152542373
all,1887,22,0.05649717514124294
all,1887,23,0.011299435028248588
all,1888,5,0.655367231638418
all,1888,6,0.6412429378531074
all,1888,7,0.5338983050847458
all,1888,8,0.4209039548022599
all,1888,9,0.615819209039548
all,1888,10,0.7259887005649718
all,1888,11,0.8305084745762712
all,1888,12,0.9576271186440678
all,1888,13,1.8135593220338984
all,1888,14,1.3276836158192091
all,1888,15,1.0141242937853108
all,1888,16,0.6694915254237288
all,1888,17,0.6836158192090396
all,1888,18,0.5451977401129944
all,1888,19,0.4971751412429379
all,1888,20,0.5141242937853108
all,1888,21,0.4152542372881356
all,1888,22,0.1271186440677966
all,1888,23,0.0423728813559322
all,1889,5,0.16101694915254236
all,1889,6,0.09322033898305085
all,1889,7,0.1807909604519774
all,1889,8,0.2570621468926554
all,1889,9,0.2966101694915254
all,1889,10,0.4152542372881356
all,1889,11,0.4152542372881356
all,1889,12,0.4096045197740113
all,1889,13,0.4717514124293785
all,1889,14,0.576271186440678
all,1889,15,0.5112994350282486
all,1889,16,0.4915254237288136
all,1889,17,0.3757062146892655
all,1889,18,0.4632768361581921
all,1889,19,0.3418079096045198
all,1889,20,0.1977401129943503
all,1889,21,0.062146892655367235
all,1889,22,0.01694915254237288
all,1889,23,0.002824858757062147
all,1890,5,0.16101694915254236
all,1890,6,0.3898305084745763
all,1890,7,0.3135593220338983
all,1890,8,0.3389830508474576
all,1890,9,0.268361581920904
all,1890,10,0.22033898305084745
all,1890,11,0.2514124293785311
all,1890,12,0.268361581920904
all,1890,13,0.3644067796610169
all,1890,14,0.3813559322033898
all,1890,15,0.3022598870056497
all,1890,16,0.4548022598870056
all,1890,17,0.3248587570621469
all,1890,18,0.2627118644067797
all,1890,19,0.3135593220338983
all,1890,20,0.2344632768361582
all,1890,21,0.09887005649717515
all,1890,22,0.02824858757062147
all,1890,23,0.002824858757062147
all,1891,5,0.1497175141242938
all,1891,6,0.5254237288135594
all,1891,7,0.4378531073446328
all,1891,8,0.4322033898305085
all,1891,9,0.4717514124293785
all,1891,10,0.5677966101694916
all,1891,11,0.576271186440678
all,1891,12,0.7259887005649718
all,1891,13,0.6864406779661016
all,1891,14,0.8163841807909604
all,1891,15,0.692090395480226
all,1891,16,0.6638418079096046
all,1891,17,0.5790960451977402
all,1891,18,0.4491525423728814
all,1891,19,0.327683615819209
all,1891,20,0.3305084745762712
all,1891,21,0.2457627118644068
all,1891,22,0.07627118644067797
all,1891,23,0.03672316384180791
all,1892,5,0.6949152542372882
all,1892,6,1.307909604519774
all,1892,7,1.2824858757062148
all,1892,8,1.1101694915254237
all,1892,9,1.155367231638418
all,1892,10,1.4661016949152543
all,1892,11,1.5282485875706215
all,1892,12,1.6666666666666667
all,1892,13,2.2598870056497176
all,1892,14,2.3757062146892656
all,1892,15,2.132768361581921
all,1892,16,2.26271186440678
all,1892,17,2.1610169491525424
all,1892,18,1.9915254237288136
all,1892,19,1.5423728813559323
all,1892,20,1.1864406779661016
all,1892,21,0.788135593220339
all,1892,22,0.2796610169491525
all,1892,23,0.11581920903954802
all,1893,5,0.096045197740113
all,1893,6,0.1977401129943503
all,1893,7,0.14689265536723164
all,1893,8,0.16666666666666666
all,1893,9,0.2062146892655367
all,1893,10,0.2570621468926554
all,1893,11,0.2740112994350282
all,1893,12,0.3757062146892655
all,1893,13,0.6045197740112994
all,1893,14,0.8333333333333334
all,1893,15,0.596045197740113
all,1893,16,0.6271186440677966
all,1893,17,0.5790960451977402
all,1893,18,0.5338983050847458
all,1893,19,0.4943502824858757
all,1893,20,0.4011299435028249
all,1893,21,0.307909604519774
all,1893,22,0.1807909604519774
all,1893,23,0.06779661016949153
all,1894,5,0.4350282485875706
all,1894,6,1.38135593220339
all,1894,7,1.307909604519774
all,1894,8,0.7740112994350282
all,1894,9,0.9548022598870056
all,1894,10,0.9745762711864406
all,1894,11,1.0169491525423728
all,1894,12,1.073446327683616
all,1894,13,1.2485875706214689
all,1894,14,1.4887005649717515
all,1894,15,1.4096045197740112
all,1894,16,1.2542372881355932
all,1894,17,1.2401129943502824
all,1894,18,1.002824858757062
all,1894,19,0.8954802259887006
all,1894,20,0.6214689265536724
all,1894,21,0.5536723163841808
all,1894,22,0.12429378531073447
all,1894,23,0.05649717514124294
all,1895,5,0.16666666666666666
all,1895,6,0.10734463276836158
all,1895,7,0.13559322033898305
all,1895,8,0.10734463276836158
all,1895,9,0.12429378531073447
all,1895,10,0.22033898305084745
all,1895,11,0.2062146892655367
all,1895,12,0.2994350282485876
all,1895,13,0.4971751412429379
all,1895,14,0.4519774011299435
all,1895,15,0.6101694915254238
all,1895,16,0.6045197740112994
all,1895,17,0.4519774011299435
all,1895,18,0.4152542372881356
all,1895,19,0.3672316384180791
all,1895,20,0.3587570621468927
all,1895,21,0.2824858757062147
all,1895,22,0.12146892655367232
all,1895,23,0.02824858757062147
all,1896,5,0.03672316384180791
all,1896,6,0.05649717514124294
all,1896,7,0.05649717514124294
all,1896,8,0.05649717514124294
all,1896,9,0.10734463276836158
all,1896,10,0.20903954802259886
all,1896,11,0.2401129943502825
all,1896,12,0.2824858757062147
all,1896,13,0.3192090395480226
all,1896,14,0.4548022598870056
all,1896,15,0.2909604519774011
all,1896,16,0.3135593220338983
all,1896,17,0.288135593220339
all,1896,18,0.22033898305084745
all,1896,19,0.23163841807909605
all,1896,20,0.2514124293785311
all,1896,21,0.14689265536723164
all,1896,22,0.09322033898305085
all,1896,23,0.01694915254237288
all,1897,5,0.3446327683615819
all,1897,6,0.3983050847457627
all,1897,7,0.2937853107344633
all,1897,8,0.16666666666666666
all,1897,9,0.2570621468926554
all,1897,10,0.2740112994350282
all,1897,11,0.2966101694915254
all,1897,12,0.5480225988700564
all,1897,13,0.6497175141242938
all,1897,14,0.8361581920903954
all,1897,15,0.7005649717514124
all,1897,16,0.5649717514124294
all,1897,17,0.5084745762711864
all,1897,18,0.5423728813559322
all,1897,19,0.5225988700564972
all,1897,20,0.4604519774011299
all,1897,21,0.2796610169491525
all,1897,22,0.1271186440677966
all,1897,23,0.0903954802259887
all,1898,5,0.05649717514124294
all,1898,6,0.0480225988700565
all,1898,7,0.06779661016949153
all,1898,8,0.07062146892655367
all,1898,9,0.11016949152542373
all,1898,10,0.15819209039548024
all,1898,11,0.1977401129943503
all,1898,12,0.2288135593220339
all,1898,13,0.3757062146892655
all,1898,14,0.3615819209039548
all,1898,15,0.3813559322033898
all,1898,16,0.4830508474576271
all,1898,17,0.3107344632768362
all,1898,18,0.3418079096045198
all,1898,19,0.3615819209039548
all,1898,20,0.3418079096045198
all,1898,21,0.2598870056497175
all,1898,22,0.10734463276836158
all,1898,23,0.01977401129943503
all,1899,5,0.4491525423728814
all,1899,6,0.884180790960452
all,1899,7,0.7033898305084746
all,1899,8,0.6186440677966102
all,1899,9,0.6779661016949152
all,1899,10,0.8220338983050848
all,1899,11,0.943502824858757
all,1899,12,1.1666666666666667
all,1899,13,1.771186440677966
all,1899,14,1.9519774011299436
all,1899,15,1.573446327683616
all,1899,16,1.805084745762712
all,1899,17,1.4096045197740112
all,1899,18,1.2175141242937852
all,1899,19,1.1384180790960452
all,1899,20,0.9067796610169492
all,1899,21,0.6751412429378532
all,1899,22,0.2711864406779661
all,1899,23,0.1327683615819209
all,1900,5,0.11299435028248588
all,1900,6,0.2655367231638418
all,1900,7,0.18926553672316385
all,1900,8,0.1440677966101695
all,1900,9,0.2570621468926554
all,1900,10,0.3785310734463277
all,1900,11,0.384180790960452
all,1900,12,0.4604519774011299
all,1900,13,0.751412429378531
all,1900,14,0.559322033898305
all,1900,15,0.6186440677966102
all,1900,16,0.4858757062146893
all,1900,17,0.403954802259887
all,1900,18,0.2994350282485876
all,1900,19,0.2542372881355932
all,1900,20,0.2598870056497175
all,1900,21,0.15819209039548024
all,1900,22,0.05649717514124294
all,1900,23,0.011299435028248588
weekdays,2,5,0.35968379446640314
weekdays,2,6,0.3952569169960474
weekdays,2,7,0.20948616600790515
weekdays,2,8,0.22134387351778656
weekdays,2,9,0.15810276679841898
weekdays,2,10,0.2608695652173913
weekdays,2,11,0.2766798418972332
weekdays,2,12,0.30434782608695654
weekdays,2,13,0.33992094861660077
weekdays,2,14,0.30434782608695654
weekdays,2,15,0.2608695652173913
weekdays,2,16,0.26877470355731226
weekdays,2,17,0.2845849802371542
weekdays,2,18,0.23715415019762845
weekdays,2,19,0.16205533596837945
weekdays,2,20,0.2015810276679842
weekdays,2,21,0.05138339920948617
weekdays,2,22,0.03162055335968379
weekdays,2,23,0.039525691699604744
weekdays,3,5,0.6837944664031621
weekdays,3,6,2.347826086956522
weekdays,3,7,3.960474308300395
weekdays,3,8,3.766798418972332
weekdays,3,9,3.33596837944664
weekdays,3,10,2.5849802371541504
weekdays,3,11,2.8300395256916997
weekdays,3,12,3.3280632411067192
weekdays,3,13,4.280632411067193
weekdays,3,14,5.976284584980237
weekdays,3,15,5.300395256916996
weekdays,3,16,4.901185770750988
weekdays,3,17,4.41106719367589
weekdays,3,18,3.4466403162055337
weekdays,3,19,3.1343873517786562
weekdays,3,20,2.5375494071146245
weekdays,3,21,2.075098814229249
weekdays,3,22,1.051383399209486
weekdays,3,23,0.2845849802371542
weekdays,5,5,3.4822134387351777
weekdays,5,6,4.509881422924901
weekdays,5,7,3.5968379446640317
weekdays,5,8,2.458498023715415
weekdays,5,9,2.1620553359683794
weekdays,5,10,2.7628458498023716
weekdays,5,11,3.015810276679842
weekdays,5,12,3.8616600790513833
weekdays,5,13,5.355731225296442
weekdays,5,14,5.952569169960475
weekdays,5,15,5.304347826086956
weekdays,5,16,3.924901185770751
weekdays,5,17,3.3280632411067192
weekdays,5,18,2.8379446640316206
weekdays,5,19,2.5217391304347827
weekdays,5,20,1.8893280632411067
weekdays,5,21,1.8300395256916997
weekdays,5,22,0.6719367588932806
weekdays,5,23,0.09090909090909091
weekdays,7,5,1.0632411067193677
weekdays,7,6,2.2292490118577075
weekdays,7,7,2.774703557312253
weekdays,7,8,1.5019762845849802
weekdays,7,9,1.5098814229249011
weekdays,7,10,1.7193675889328064
weekdays,7,11,1.7509881422924902
weekdays,7,12,2.347826086956522
weekdays,7,13,3.0237154150197627
weekdays,7,14,3.3952569169960474
weekdays,7,15,3.5573122529644268
weekdays,7,16,3.343873517786561
weekdays,7,17,3.300395256916996
weekdays,7,18,3.2292490118577075
weekdays,7,19,2.41897233201581
weekdays,7,20,1.7035573122529644
weekdays,7,21,1.1818181818181819
weekdays,7,22,0.7351778656126482
weekdays,7,23,0.2015810276679842
weekdays,8,5,0.6205533596837944
weekdays,8,6,0.6798418972332015
weekdays,8,7,0.5889328063241107
weekdays,8,8,0.23715415019762845
weekdays,8,9,0.3241106719367589
weekdays,8,10,0.33201581027667987
weekdays,8,11,0.4624505928853755
weekdays,8,12,0.5019762845849802
weekdays,8,13,0.4268774703557312
weekdays,8,14,0.30039525691699603
weekdays,8,15,0.36363636363636365
weekdays,8,16,0.233201581027668
weekdays,8,17,0.233201581027668
weekdays,8,18,0.19367588932806323
weekdays,8,19,0.16205533596837945
weekdays,8,20,0.06719367588932806
weekdays,8,21,0.05928853754940711
weekdays,8,22,0.03162055335968379
weekdays,8,23,0.023715415019762844
weekdays,22,5,0.9090909090909091
weekdays,22,6,1.9328063241106719
weekdays,22,7,1.4268774703557312
weekdays,22,8,1.1462450592885376
weekdays,22,9,1.1027667984189724
weekdays,22,10,1.2727272727272727
weekdays,22,11,1.5810276679841897
weekdays,22,12,1.8063241106719368
weekdays,22,13,2.4980237154150196
weekdays,22,14,2.7154150197628457
weekdays,22,15,2.399209486166008
weekdays,22,16,2.2292490118577075
weekdays,22,17,2.059288537549407
weekdays,22,18,1.91699604743083
weekdays,22,19,1.391304347826087
weekdays,22,20,1.0434782608695652
weekdays,22,21,0.6719367588932806
weekdays,22,22,0.2490118577075099
weekdays,22,23,0.07509881422924901
weekdays,24,5,1.8102766798418972
weekdays,24,6,2.0
weekdays,24,7,1.316205533596838
weekdays,24,8,1.256916996047431
weekdays,24,9,1.3992094861660078
weekdays,24,10,1.6324110671936758
weekdays,24,11,2.4901185770750986
weekdays,24,12,3.217391304347826
weekdays,24,13,4.090909090909091
weekdays,24,14,4.490118577075099
weekdays,24,15,3.841897233201581
weekdays,24,16,3.3517786561264824
weekdays,24,17,2.8932806324110674
weekdays,24,18,2.8063241106719365
weekdays,24,19,2.525691699604743
weekdays,24,20,2.2213438735177866
weekdays,24,21,1.9644268774703557
weekdays,24,22,0.8972332015810277
weekdays,24,23,0.2766798418972332
weekdays,33,5,0.1976284584980237
weekdays,33,6,0.6521739130434783
weekdays,33,7,1.1778656126482214
weekdays,33,8,0.6126482213438735
weekdays,33,9,0.6956521739130435
weekdays,33,10,0.40711462450592883
weekdays,33,11,0.4505928853754941
weekdays,33,12,0.7944664031620553
weekdays,33,13,1.0592885375494072
weekdays,33,14,1.5691699604743083
weekdays,33,15,1.0395256916996047
weekdays,33,16,0.8181818181818182
weekdays,33,17,0.7905138339920948
weekdays,33,18,0.5296442687747036
weekdays,33,19,0.3241106719367589
weekdays,33,20,0.2964426877470356
weekdays,33,21,0.233201581027668
weekdays,33,22,0.14624505928853754
weekdays,33,23,0.10276679841897234
weekdays,34,5,1.7470355731225296
weekdays,34,6,3.9762845849802373
weekdays,34,7,4.375494071146245
weekdays,34,8,2.561264822134387
weekdays,34,9,2.66403162055336
weekdays,34,10,2.8063241106719365
weekdays,34,11,2.8932806324110674
weekdays,34,12,3.1462450592885376
weekdays,34,13,3.9802371541501977
weekdays,34,14,4.9604743083003955
weekdays,34,15,4.312252964426878
weekdays,34,16,3.569169960474308
weekdays,34,17,3.2885375494071147
weekdays,34,18,2.4901185770750986
weekdays,34,19,1.9802371541501975
weekdays,34,20,1.6047430830039526
weekdays,34,21,0.8656126482213439
weekdays,34,22,0.42292490118577075
weekdays,34,23,0.13438735177865613
weekdays,36,5,2.375494071146245
weekdays,36,6,4.225296442687747
weekdays,36,7,3.2134387351778657
weekdays,36,8,2.6877470355731226
weekdays,36,9,3.0869565217391304
weekdays,36,10,3.541501976284585
weekdays,36,11,4.098814229249012
weekdays,36,12,4.881422924901186
weekdays,36,13,6.407114624505929
weekdays,36,14,6.5019762845849804
weekdays,36,15,5.205533596837944
weekdays,36,16,4.747035573122529
weekdays,36,17,4.015810276679842
weekdays,36,18,3.2371541501976284
weekdays,36,19,2.347826086956522
weekdays,36,20,1.7707509881422925
weekdays,36,21,1.0632411067193677
weekdays,36,22,0.4268774703557312
weekdays,36,23,0.16996047430830039
weekdays,49,5,0.5217391304347826
weekdays,49,6,1.1660079051383399
weekdays,49,7,1.2015810276679841
weekdays,49,8,0.9011857707509882
weekdays,49,9,1.0711462450592886
weekdays,49,10,1.2173913043478262
weekdays,49,11,1.1660079051383399
weekdays,49,12,1.1699604743083003
weekdays,49,13,1.4545454545454546
weekdays,49,14,1.4387351778656126
weekdays,49,15,1.8814229249011858
weekdays,49,16,1.383399209486166
weekdays,49,17,1.150197628458498
weekdays,49,18,0.7391304347826086
weekdays,49,19,0.6403162055335968
weekdays,49,20,0.4426877470355731
weekdays,49,21,0.2885375494071146
weekdays,49,22,0.1422924901185771
weekdays,49,23,0.05928853754940711
weekdays,58,5,2.059288537549407
weekdays,58,6,4.956521739130435
weekdays,58,7,4.32806324110672
weekdays,58,8,2.624505928853755
weekdays,58,9,2.5652173913043477
weekdays,58,10,3.0434782608695654
weekdays,58,11,3.2569169960474307
weekdays,58,12,4.142292490118577
weekdays,58,13,5.58893280632411
weekdays,58,14,5.782608695652174
weekdays,58,15,5.07905138339921
weekdays,58,16,3.0434782608695654
weekdays,58,17,1.7114624505928853
weekdays,58,18,1.533596837944664
weekdays,58,19,1.6521739130434783
weekdays,58,20,1.7826086956521738
weekdays,58,21,0.6007905138339921
weekdays,58,22,0.6758893280632411
weekdays,58,23,1.2292490118577075
weekdays,69,5,0.6877470355731226
weekdays,69,6,0.7233201581027668
weekdays,69,7,0.3359683794466403
weekdays,69,8,0.3794466403162055
weekdays,69,9,0.5889328063241107
weekdays,69,10,0.6837944664031621
weekdays,69,11,1.0355731225296443
weekdays,69,12,1.316205533596838
weekdays,69,13,3.177865612648221
weekdays,69,14,3.4229249011857705
weekdays,69,15,2.952569169960474
weekdays,69,16,2.1541501976284585
weekdays,69,17,1.66798418972332
weekdays,69,18,1.3992094861660078
weekdays,69,19,1.1936758893280632
weekdays,69,20,1.1067193675889329
weekdays,69,21,0.6205533596837944
weekdays,69,22,0.22134387351778656
weekdays,69,23,0.07905138339920949
weekdays,70,5,0.30434782608695654
weekdays,70,6,0.26877470355731226
weekdays,70,7,0.391304347826087
weekdays,70,8,0.3557312252964427
weekdays,70,9,0.3241106719367589
weekdays,70,10,0.45849802371541504
weekdays,70,11,0.5691699604743083
weekdays,70,12,0.7351778656126482
weekdays,70,13,1.4150197628458498
weekdays,70,14,1.6482213438735178
weekdays,70,15,1.541501976284585
weekdays,70,16,1.3122529644268774
weekdays,70,17,0.9288537549407114
weekdays,70,18,0.6126482213438735
weekdays,70,19,0.5177865612648221
weekdays,70,20,0.5335968379446641
weekdays,70,21,0.3952569169960474
weekdays,70,22,0.13438735177865613
weekdays,70,23,0.05138339920948617
weekdays,75,5,1.8893280632411067
weekdays,75,6,4.624505928853755
weekdays,75,7,3.6126482213438735
weekdays,75,8,2.0988142292490117
weekdays,75,9,1.173913043478261
weekdays,75,10,1.134387351778656
weekdays,75,11,1.1106719367588933
weekdays,75,12,1.434782608695652
weekdays,75,13,2.292490118577075
weekdays,75,14,2.8656126482213438
weekdays,75,15,2.6679841897233203
weekdays,75,16,2.177865612648221
weekdays,75,17,1.9565217391304348
weekdays,75,18,1.6245059288537549
weekdays,75,19,1.1225296442687747
weekdays,75,20,0.8181818181818182
weekdays,75,21,0.8774703557312253
weekdays,75,22,0.44664031620553357
weekdays,75,23,0.1857707509881423
weekdays,82,5,0.15019762845849802
weekdays,82,6,0.5296442687747036
weekdays,82,7,0.38735177865612647
weekdays,82,8,0.549407114624506
weekdays,82,9,0.5849802371541502
weekdays,82,10,0.6640316205533597
weekdays,82,11,0.6521739130434783
weekdays,82,12,0.8972332015810277
weekdays,82,13,1.2134387351778657
weekdays,82,14,1.2885375494071147
weekdays,82,15,1.225296442687747
weekdays,82,16,1.2371541501976284
weekdays,82,17,1.2766798418972332
weekdays,82,18,0.9920948616600791
weekdays,82,19,0.7707509881422925
weekdays,82,20,0.6007905138339921
weekdays,82,21,0.3359683794466403
weekdays,82,22,0.15019762845849802
weekdays,82,23,0.043478260869565216
weekdays,83,5,3.102766798418972
weekdays,83,6,3.841897233201581
weekdays,83,7,3.4782608695652173
weekdays,83,8,2.608695652173913
weekdays,83,9,2.932806324110672
weekdays,83,10,3.7233201581027666
weekdays,83,11,3.8616600790513833
weekdays,83,12,5.312252964426878
weekdays,83,13,6.699604743083004
weekdays,83,14,7.58893280632411
weekdays,83,15,6.142292490118577
weekdays,83,16,4.371541501976284
weekdays,83,17,3.5652173913043477
weekdays,83,18,2.9762845849802373
weekdays,83,19,2.2490118577075098
weekdays,83,20,1.8932806324110671
weekdays,83,21,1.0632411067193677
weekdays,83,22,0.4150197628458498
weekdays,83,23,0.07905138339920949
weekdays,87,5,3.4782608695652173
weekdays,87,6,5.126482213438735
weekdays,87,7,3.6679841897233203
weekdays,87,8,2.205533596837945
weekdays,87,9,2.1185770750988144
weekdays,87,10,1.9802371541501975
weekdays,87,11,2.399209486166008
weekdays,87,12,2.280632411067194
weekdays,87,13,3.466403162055336
weekdays,87,14,4.027667984189724
weekdays,87,15,2.91699604743083
weekdays,87,16,1.948616600790514
weekdays,87,17,1.4031620553359683
weekdays,87,18,1.391304347826087
weekdays,87,19,0.5968379446640316
weekdays,87,20,0.19367588932806323
weekdays,87,21,0.15810276679841898
weekdays,87,22,0.043478260869565216
weekdays,87,23,0.003952569169960474
weekdays,98,5,0.43873517786561267
weekdays,98,6,0.8102766798418972
weekdays,98,7,0.6245059288537549
weekdays,98,8,0.4189723320158103
weekdays,98,9,0.5691699604743083
weekdays,98,10,0.6719367588932806
weekdays,98,11,0.7984189723320159
weekdays,98,12,1.2727272727272727
weekdays,98,13,2.5928853754940713
weekdays,98,14,3.8300395256916997
weekdays,98,15,2.889328063241107
weekdays,98,16,2.185770750988142
weekdays,98,17,2.027667984189723
weekdays,98,18,2.0
weekdays,98,19,1.5889328063241106
weekdays,98,20,1.3201581027667983
weekdays,98,21,0.8972332015810277
weekdays,98,22,0.39920948616600793
weekdays,98,23,0.14624505928853754
weekdays,116,5,0.7154150197628458
weekdays,116,6,1.1146245059288538
weekdays,116,7,1.5612648221343874
weekdays,116,8,1.790513833992095
weekdays,116,9,1.9683794466403162
weekdays,116,10,2.4980237154150196
weekdays,116,11,3.035573122529644
weekdays,116,12,3.4901185770750986
weekdays,116,13,4.490118577075099
weekdays,116,14,4.905138339920948
weekdays,116,15,4.363636363636363
weekdays,116,16,2.9881422924901186
weekdays,116,17,2.1620553359683794
weekdays,116,18,1.7075098814229248
weekdays,116,19,1.1897233201581028
weekdays,116,20,0.5691699604743083
weekdays,116,21,0.49407114624505927
weekdays,116,22,0.11067193675889328
weekdays,116,23,0.02766798418972332
weekdays,117,5,0.2134387351778656
weekdays,117,6,0.6086956521739131
weekdays,117,7,0.8932806324110671
weekdays,117,8,1.3636363636363635
weekdays,117,9,1.359683794466403
weekdays,117,10,1.308300395256917
weekdays,117,11,1.2648221343873518
weekdays,117,12,1.482213438735178
weekdays,117,13,2.142292490118577
weekdays,117,14,2.8656126482213438
weekdays,117,15,2.7154150197628457
weekdays,117,16,2.5770750988142295
weekdays,117,17,2.1185770750988144
weekdays,117,18,1.7944664031620554
weekdays,117,19,1.2292490118577075
weekdays,117,20,0.8221343873517787
weekdays,117,21,0.49407114624505927
weekdays,117,22,0.09881422924901186
weekdays,117,23,0.05533596837944664
weekdays,131,5,0.4426877470355731
weekdays,131,6,0.857707509881423
weekdays,131,7,0.5612648221343873
weekdays,131,8,0.37549407114624506
weekdays,131,9,0.48616600790513836
weekdays,131,10,0.5533596837944664
weekdays,131,11,0.5612648221343873
weekdays,131,12,0.7114624505928854
weekdays,131,13,0.9367588932806324
weekdays,131,14,1.1422924901185771
weekdays,131,15,0.7905138339920948
weekdays,131,16,0.7351778656126482
weekdays,131,17,0.6521739130434783
weekdays,131,18,0.4308300395256917
weekdays,131,19,0.20553359683794467
weekdays,131,20,0.15810276679841898
weekdays,131,21,0.08300395256916997
weekdays,131,22,0.07509881422924901
weekdays,131,23,0.007905138339920948
weekdays,132,5,2.1818181818181817
weekdays,132,6,4.055335968379446
weekdays,132,7,3.5533596837944663
weekdays,132,8,2.1185770750988144
weekdays,132,9,1.8893280632411067
weekdays,132,10,1.976284584980237
weekdays,132,11,2.3280632411067192
weekdays,132,12,3.0948616600790513
weekdays,132,13,4.569169960474309
weekdays,132,14,5.699604743083004
weekdays,132,15,4.865612648221344
weekdays,132,16,3.909090909090909
weekdays,132,17,3.6047430830039526
weekdays,132,18,3.110671936758893
weekdays,132,19,2.588932806324111
weekdays,132,20,1.9604743083003953
weekdays,132,21,1.3478260869565217
weekdays,132,22,0.5731225296442688
weekdays,132,23,0.11462450592885376
weekdays,138,5,3.1264822134387353
weekdays,138,6,4.75098814229249
weekdays,138,7,2.0039525691699605
weekdays,138,8,1.0039525691699605
weekdays,138,9,0.9209486166007905
weekdays,138,10,1.233201581027668
weekdays,138,11,1.2529644268774704
weekdays,138,12,1.901185770750988
weekdays,138,13,2.766798418972332
